src_qid,dst_qid,relation_type,source_file,src_name,dst_name,depth_from_roots.x,seed_id,src_generation_from_seed,depth_from_roots.y,dst_generation_from_seed,src_depth_from_roots,dst_depth_from_roots
Q105803199,Q76048583,sibling_any,horizontal_edges_all_sources,Elizabeth Salusbury,Jonet Salesbury,1,gen_from_Q47213,NA,NA,NA,1,NA
Q105803199,Q76048583,sibling_any,horizontal_edges_all_sources,Elizabeth Salusbury,Jonet Salesbury,1,gen_from_Q92759,NA,NA,NA,1,NA
Q105803199,Q76048583,sibling_any,horizontal_edges_all_sources,Elizabeth Salusbury,Jonet Salesbury,1,gen_from_Q36215,NA,NA,NA,1,NA
Q105803199,Q76048583,sibling_any,horizontal_edges_all_sources,Elizabeth Salusbury,Jonet Salesbury,1,gen_from_Q741784,16,NA,NA,1,NA
Q105803199,Q76048583,sibling_any,horizontal_edges_all_sources,Elizabeth Salusbury,Jonet Salesbury,1,gen_from_Q736477,16,NA,NA,1,NA
Q105803199,Q76048583,sibling_any,horizontal_edges_all_sources,Elizabeth Salusbury,Jonet Salesbury,1,gen_from_Q289571,16,NA,NA,1,NA
Q105803199,Q76048583,sibling_any,horizontal_edges_all_sources,Elizabeth Salusbury,Jonet Salesbury,1,gen_from_Q4934,NA,NA,NA,1,NA
Q105803199,Q76214402,sibling_any,horizontal_edges_all_sources,Elizabeth Salusbury,Henry Fychan Salesbury,1,gen_from_Q312556,NA,NA,NA,1,NA
Q105803199,Q76214402,sibling_any,horizontal_edges_all_sources,Elizabeth Salusbury,Henry Fychan Salesbury,1,gen_from_Q5284,NA,NA,NA,1,NA
Q105803199,Q76214402,sibling_any,horizontal_edges_all_sources,Elizabeth Salusbury,Henry Fychan Salesbury,1,gen_from_Q47213,NA,NA,NA,1,NA
Q105803199,Q76214402,sibling_any,horizontal_edges_all_sources,Elizabeth Salusbury,Henry Fychan Salesbury,1,gen_from_Q92759,NA,NA,NA,1,NA
Q105803199,Q76214402,sibling_any,horizontal_edges_all_sources,Elizabeth Salusbury,Henry Fychan Salesbury,1,gen_from_Q36215,NA,NA,NA,1,NA
Q105803199,Q76214402,sibling_any,horizontal_edges_all_sources,Elizabeth Salusbury,Henry Fychan Salesbury,1,gen_from_Q741784,16,NA,NA,1,NA
Q105803199,Q76214402,sibling_any,horizontal_edges_all_sources,Elizabeth Salusbury,Henry Fychan Salesbury,1,gen_from_Q736477,16,NA,NA,1,NA
Q105803199,Q76214402,sibling_any,horizontal_edges_all_sources,Elizabeth Salusbury,Henry Fychan Salesbury,1,gen_from_Q289571,16,NA,NA,1,NA
Q105803199,Q76214402,sibling_any,horizontal_edges_all_sources,Elizabeth Salusbury,Henry Fychan Salesbury,1,gen_from_Q4934,NA,NA,NA,1,NA
Q105803199,Q76273231,sibling_any,horizontal_edges_all_sources,Elizabeth Salusbury,Catherine Salusbury,1,gen_from_Q312556,NA,NA,NA,1,NA
Q105803199,Q76273231,sibling_any,horizontal_edges_all_sources,Elizabeth Salusbury,Catherine Salusbury,1,gen_from_Q5284,NA,NA,NA,1,NA
Q105803199,Q76273231,sibling_any,horizontal_edges_all_sources,Elizabeth Salusbury,Catherine Salusbury,1,gen_from_Q47213,NA,NA,NA,1,NA
Q105803199,Q76273231,sibling_any,horizontal_edges_all_sources,Elizabeth Salusbury,Catherine Salusbury,1,gen_from_Q92759,NA,NA,NA,1,NA
Q105803199,Q76273231,sibling_any,horizontal_edges_all_sources,Elizabeth Salusbury,Catherine Salusbury,1,gen_from_Q36215,NA,NA,NA,1,NA
Q105803199,Q76273231,sibling_any,horizontal_edges_all_sources,Elizabeth Salusbury,Catherine Salusbury,1,gen_from_Q741784,16,NA,NA,1,NA
Q105803199,Q76273231,sibling_any,horizontal_edges_all_sources,Elizabeth Salusbury,Catherine Salusbury,1,gen_from_Q736477,16,NA,NA,1,NA
Q105803199,Q76273231,sibling_any,horizontal_edges_all_sources,Elizabeth Salusbury,Catherine Salusbury,1,gen_from_Q289571,16,NA,NA,1,NA
Q105803199,Q76273231,sibling_any,horizontal_edges_all_sources,Elizabeth Salusbury,Catherine Salusbury,1,gen_from_Q4934,NA,NA,NA,1,NA
Q105803203,Q106703058,sibling_any,horizontal_edges_all_sources,"Elizabeth Done, of Utkinton","John Done, of Utkington",1,gen_from_Q312556,NA,NA,NA,1,NA
Q105803203,Q106703058,sibling_any,horizontal_edges_all_sources,"Elizabeth Done, of Utkinton","John Done, of Utkington",1,gen_from_Q5284,NA,NA,NA,1,NA
Q105803203,Q106703058,sibling_any,horizontal_edges_all_sources,"Elizabeth Done, of Utkinton","John Done, of Utkington",1,gen_from_Q47213,NA,NA,NA,1,NA
Q105803203,Q106703058,sibling_any,horizontal_edges_all_sources,"Elizabeth Done, of Utkinton","John Done, of Utkington",1,gen_from_Q92759,NA,NA,NA,1,NA
Q105803203,Q106703058,sibling_any,horizontal_edges_all_sources,"Elizabeth Done, of Utkinton","John Done, of Utkington",1,gen_from_Q36215,NA,NA,NA,1,NA
Q105803203,Q106703058,sibling_any,horizontal_edges_all_sources,"Elizabeth Done, of Utkinton","John Done, of Utkington",1,gen_from_Q741784,17,NA,NA,1,NA
Q105803203,Q106703058,sibling_any,horizontal_edges_all_sources,"Elizabeth Done, of Utkinton","John Done, of Utkington",1,gen_from_Q736477,17,NA,NA,1,NA
Q105803203,Q106703058,sibling_any,horizontal_edges_all_sources,"Elizabeth Done, of Utkinton","John Done, of Utkington",1,gen_from_Q289571,17,NA,NA,1,NA
Q105803203,Q106703058,sibling_any,horizontal_edges_all_sources,"Elizabeth Done, of Utkinton","John Done, of Utkington",1,gen_from_Q4934,NA,NA,NA,1,NA
Q105803203,Q111465022,sibling_any,horizontal_edges_all_sources,"Elizabeth Done, of Utkinton","Janet Done, of Utkinton",1,gen_from_Q312556,NA,NA,NA,1,NA
Q105803203,Q111465022,sibling_any,horizontal_edges_all_sources,"Elizabeth Done, of Utkinton","Janet Done, of Utkinton",1,gen_from_Q5284,NA,NA,NA,1,NA
Q105803203,Q111465022,sibling_any,horizontal_edges_all_sources,"Elizabeth Done, of Utkinton","Janet Done, of Utkinton",1,gen_from_Q47213,NA,NA,NA,1,NA
Q105803203,Q111465022,sibling_any,horizontal_edges_all_sources,"Elizabeth Done, of Utkinton","Janet Done, of Utkinton",1,gen_from_Q92759,NA,NA,NA,1,NA
Q105803203,Q111465022,sibling_any,horizontal_edges_all_sources,"Elizabeth Done, of Utkinton","Janet Done, of Utkinton",1,gen_from_Q36215,NA,NA,NA,1,NA
Q105803203,Q111465022,sibling_any,horizontal_edges_all_sources,"Elizabeth Done, of Utkinton","Janet Done, of Utkinton",1,gen_from_Q741784,17,NA,NA,1,NA
Q105803203,Q111465022,sibling_any,horizontal_edges_all_sources,"Elizabeth Done, of Utkinton","Janet Done, of Utkinton",1,gen_from_Q736477,17,NA,NA,1,NA
Q105803203,Q111465022,sibling_any,horizontal_edges_all_sources,"Elizabeth Done, of Utkinton","Janet Done, of Utkinton",1,gen_from_Q289571,17,NA,NA,1,NA
Q105803203,Q111465022,sibling_any,horizontal_edges_all_sources,"Elizabeth Done, of Utkinton","Janet Done, of Utkinton",1,gen_from_Q4934,NA,NA,NA,1,NA
Q105803204,Q110586133,sibling_any,horizontal_edges_all_sources,"Sir John Done, of Utkinton","Jane Done, of Utkinton",1,gen_from_Q312556,NA,NA,NA,1,NA
Q105803204,Q110586133,sibling_any,horizontal_edges_all_sources,"Sir John Done, of Utkinton","Jane Done, of Utkinton",1,gen_from_Q5284,NA,NA,NA,1,NA
Q105803204,Q110586133,sibling_any,horizontal_edges_all_sources,"Sir John Done, of Utkinton","Jane Done, of Utkinton",1,gen_from_Q47213,NA,NA,NA,1,NA
Q105803204,Q110586133,sibling_any,horizontal_edges_all_sources,"Sir John Done, of Utkinton","Jane Done, of Utkinton",1,gen_from_Q92759,NA,NA,NA,1,NA
Q105803204,Q110586133,sibling_any,horizontal_edges_all_sources,"Sir John Done, of Utkinton","Jane Done, of Utkinton",1,gen_from_Q36215,NA,NA,NA,1,NA
Q105803204,Q110586133,sibling_any,horizontal_edges_all_sources,"Sir John Done, of Utkinton","Jane Done, of Utkinton",1,gen_from_Q741784,18,NA,NA,1,NA
Q105803204,Q110586133,sibling_any,horizontal_edges_all_sources,"Sir John Done, of Utkinton","Jane Done, of Utkinton",1,gen_from_Q736477,18,NA,NA,1,NA
Q105803204,Q110586133,sibling_any,horizontal_edges_all_sources,"Sir John Done, of Utkinton","Jane Done, of Utkinton",1,gen_from_Q289571,18,NA,NA,1,NA
Q105803204,Q110586133,sibling_any,horizontal_edges_all_sources,"Sir John Done, of Utkinton","Jane Done, of Utkinton",1,gen_from_Q4934,NA,NA,NA,1,NA
Q105803204,Q116125148,sibling_any,horizontal_edges_all_sources,"Sir John Done, of Utkinton","Eleanor Done, of Utkinton",1,gen_from_Q312556,NA,NA,NA,1,NA
Q105803204,Q116125148,sibling_any,horizontal_edges_all_sources,"Sir John Done, of Utkinton","Eleanor Done, of Utkinton",1,gen_from_Q5284,NA,NA,NA,1,NA
Q105803204,Q116125148,sibling_any,horizontal_edges_all_sources,"Sir John Done, of Utkinton","Eleanor Done, of Utkinton",1,gen_from_Q47213,NA,NA,NA,1,NA
Q105803204,Q116125148,sibling_any,horizontal_edges_all_sources,"Sir John Done, of Utkinton","Eleanor Done, of Utkinton",1,gen_from_Q92759,NA,NA,NA,1,NA
Q105803204,Q116125148,sibling_any,horizontal_edges_all_sources,"Sir John Done, of Utkinton","Eleanor Done, of Utkinton",1,gen_from_Q36215,NA,NA,NA,1,NA
Q105803204,Q116125148,sibling_any,horizontal_edges_all_sources,"Sir John Done, of Utkinton","Eleanor Done, of Utkinton",1,gen_from_Q741784,18,NA,NA,1,NA
Q105803204,Q116125148,sibling_any,horizontal_edges_all_sources,"Sir John Done, of Utkinton","Eleanor Done, of Utkinton",1,gen_from_Q736477,18,NA,NA,1,NA
Q105803204,Q116125148,sibling_any,horizontal_edges_all_sources,"Sir John Done, of Utkinton","Eleanor Done, of Utkinton",1,gen_from_Q289571,18,NA,NA,1,NA
Q105803204,Q116125148,sibling_any,horizontal_edges_all_sources,"Sir John Done, of Utkinton","Eleanor Done, of Utkinton",1,gen_from_Q4934,NA,NA,NA,1,NA
Q105803204,Q130340641,sibling_any,horizontal_edges_all_sources,"Sir John Done, of Utkinton","Mary Done, of Utkinton",1,gen_from_Q312556,NA,NA,NA,1,NA
Q105803204,Q130340641,sibling_any,horizontal_edges_all_sources,"Sir John Done, of Utkinton","Mary Done, of Utkinton",1,gen_from_Q5284,NA,NA,NA,1,NA
Q105803204,Q130340641,sibling_any,horizontal_edges_all_sources,"Sir John Done, of Utkinton","Mary Done, of Utkinton",1,gen_from_Q47213,NA,NA,NA,1,NA
Q105803204,Q130340641,sibling_any,horizontal_edges_all_sources,"Sir John Done, of Utkinton","Mary Done, of Utkinton",1,gen_from_Q92759,NA,NA,NA,1,NA
Q105803204,Q130340641,sibling_any,horizontal_edges_all_sources,"Sir John Done, of Utkinton","Mary Done, of Utkinton",1,gen_from_Q36215,NA,NA,NA,1,NA
Q105803204,Q130340641,sibling_any,horizontal_edges_all_sources,"Sir John Done, of Utkinton","Mary Done, of Utkinton",1,gen_from_Q741784,18,NA,NA,1,NA
Q105803204,Q130340641,sibling_any,horizontal_edges_all_sources,"Sir John Done, of Utkinton","Mary Done, of Utkinton",1,gen_from_Q736477,18,NA,NA,1,NA
Q105803204,Q130340641,sibling_any,horizontal_edges_all_sources,"Sir John Done, of Utkinton","Mary Done, of Utkinton",1,gen_from_Q289571,18,NA,NA,1,NA
Q105803204,Q130340641,sibling_any,horizontal_edges_all_sources,"Sir John Done, of Utkinton","Mary Done, of Utkinton",1,gen_from_Q4934,NA,NA,NA,1,NA
Q105803205,Q75795926,sibling_any,horizontal_edges_all_sources,Cecily Troutbeck,Sir William Troutbeck,1,gen_from_Q312556,NA,NA,NA,1,NA
Q105803205,Q75795926,sibling_any,horizontal_edges_all_sources,Cecily Troutbeck,Sir William Troutbeck,1,gen_from_Q5284,NA,NA,NA,1,NA
Q105803205,Q75795926,sibling_any,horizontal_edges_all_sources,Cecily Troutbeck,Sir William Troutbeck,1,gen_from_Q47213,NA,NA,NA,1,NA
Q105803205,Q75795926,sibling_any,horizontal_edges_all_sources,Cecily Troutbeck,Sir William Troutbeck,1,gen_from_Q92759,NA,NA,NA,1,NA
Q105803205,Q75795926,sibling_any,horizontal_edges_all_sources,Cecily Troutbeck,Sir William Troutbeck,1,gen_from_Q36215,NA,NA,NA,1,NA
Q105803205,Q75795926,sibling_any,horizontal_edges_all_sources,Cecily Troutbeck,Sir William Troutbeck,1,gen_from_Q741784,18,NA,NA,1,NA
Q105803205,Q75795926,sibling_any,horizontal_edges_all_sources,Cecily Troutbeck,Sir William Troutbeck,1,gen_from_Q736477,18,NA,NA,1,NA
Q105803205,Q75795926,sibling_any,horizontal_edges_all_sources,Cecily Troutbeck,Sir William Troutbeck,1,gen_from_Q289571,18,NA,NA,1,NA
Q105803205,Q75795926,sibling_any,horizontal_edges_all_sources,Cecily Troutbeck,Sir William Troutbeck,1,gen_from_Q4934,NA,NA,NA,1,NA
Q105803208,Q110290218,sibling_any,horizontal_edges_all_sources,Annes ferch Owain ap Meurig,"John Owen, of Llanfaethlu",NA,NA,NA,NA,NA,NA,NA
Q105803208,Q110441380,sibling_any,horizontal_edges_all_sources,Annes ferch Owain ap Meurig,Elen ferch Owain ap Meurig,NA,NA,NA,NA,NA,NA,NA
Q105803208,Q110441484,sibling_any,horizontal_edges_all_sources,Annes ferch Owain ap Meurig,Robert ab Owain ap Meurig ap Llywelyn,NA,NA,NA,NA,NA,NA,NA
Q105803208,Q110635115,sibling_any,horizontal_edges_all_sources,Annes ferch Owain ap Meurig,Catrin ferch Owain ap Meurig ap Llywelyn of Bôdeon,NA,NA,NA,NA,NA,NA,NA
Q105803208,Q116812674,sibling_any,horizontal_edges_all_sources,Annes ferch Owain ap Meurig,Elizabeth ferch Owain ap Meyrick ap Llywelyn,NA,NA,NA,NA,NA,NA,NA
Q105803208,Q135682229,sibling_any,horizontal_edges_all_sources,Annes ferch Owain ap Meurig,"Lewys ab Owain ap Meurig ap Llywelyn Owen, of Frondeg",NA,NA,NA,NA,NA,NA,NA
Q105803208,Q96244059,sibling_any,horizontal_edges_all_sources,Annes ferch Owain ap Meurig,Margred verch Owain ap Meurig ap Llywelyn,NA,NA,NA,NA,NA,NA,1
Q105803208,Q98399850,sibling_any,horizontal_edges_all_sources,Annes ferch Owain ap Meurig,Huw ab Owain,NA,NA,NA,NA,NA,NA,NA
Q105803210,Q110662599,sibling_any,horizontal_edges_all_sources,Owain ap Meurig ap Llywelyn of Bodeon,Margred ferch Meurig ap Llywelyn,1,gen_from_Q312556,NA,NA,NA,1,NA
Q105803210,Q110662599,sibling_any,horizontal_edges_all_sources,Owain ap Meurig ap Llywelyn of Bodeon,Margred ferch Meurig ap Llywelyn,1,gen_from_Q5284,NA,NA,NA,1,NA
Q105803210,Q110662599,sibling_any,horizontal_edges_all_sources,Owain ap Meurig ap Llywelyn of Bodeon,Margred ferch Meurig ap Llywelyn,1,gen_from_Q47213,NA,NA,NA,1,NA
Q105803210,Q110662599,sibling_any,horizontal_edges_all_sources,Owain ap Meurig ap Llywelyn of Bodeon,Margred ferch Meurig ap Llywelyn,1,gen_from_Q92759,NA,NA,NA,1,NA
Q105803210,Q110662599,sibling_any,horizontal_edges_all_sources,Owain ap Meurig ap Llywelyn of Bodeon,Margred ferch Meurig ap Llywelyn,1,gen_from_Q36215,NA,NA,NA,1,NA
Q105803210,Q110662599,sibling_any,horizontal_edges_all_sources,Owain ap Meurig ap Llywelyn of Bodeon,Margred ferch Meurig ap Llywelyn,1,gen_from_Q741784,16,NA,NA,1,NA
Q105803210,Q110662599,sibling_any,horizontal_edges_all_sources,Owain ap Meurig ap Llywelyn of Bodeon,Margred ferch Meurig ap Llywelyn,1,gen_from_Q736477,16,NA,NA,1,NA
Q105803210,Q110662599,sibling_any,horizontal_edges_all_sources,Owain ap Meurig ap Llywelyn of Bodeon,Margred ferch Meurig ap Llywelyn,1,gen_from_Q289571,16,NA,NA,1,NA
Q105803210,Q110662599,sibling_any,horizontal_edges_all_sources,Owain ap Meurig ap Llywelyn of Bodeon,Margred ferch Meurig ap Llywelyn,1,gen_from_Q4934,NA,NA,NA,1,NA
Q105803210,Q75961237,sibling_any,horizontal_edges_all_sources,Owain ap Meurig ap Llywelyn of Bodeon,John ap Meurig,1,gen_from_Q312556,NA,NA,NA,1,NA
Q105803210,Q75961237,sibling_any,horizontal_edges_all_sources,Owain ap Meurig ap Llywelyn of Bodeon,John ap Meurig,1,gen_from_Q5284,NA,NA,NA,1,NA
Q105803210,Q75961237,sibling_any,horizontal_edges_all_sources,Owain ap Meurig ap Llywelyn of Bodeon,John ap Meurig,1,gen_from_Q47213,NA,NA,NA,1,NA
Q105803210,Q75961237,sibling_any,horizontal_edges_all_sources,Owain ap Meurig ap Llywelyn of Bodeon,John ap Meurig,1,gen_from_Q92759,NA,NA,NA,1,NA
Q105803210,Q75961237,sibling_any,horizontal_edges_all_sources,Owain ap Meurig ap Llywelyn of Bodeon,John ap Meurig,1,gen_from_Q36215,NA,NA,NA,1,NA
Q105803210,Q75961237,sibling_any,horizontal_edges_all_sources,Owain ap Meurig ap Llywelyn of Bodeon,John ap Meurig,1,gen_from_Q741784,16,NA,NA,1,NA
Q105803210,Q75961237,sibling_any,horizontal_edges_all_sources,Owain ap Meurig ap Llywelyn of Bodeon,John ap Meurig,1,gen_from_Q736477,16,NA,NA,1,NA
Q105803210,Q75961237,sibling_any,horizontal_edges_all_sources,Owain ap Meurig ap Llywelyn of Bodeon,John ap Meurig,1,gen_from_Q289571,16,NA,NA,1,NA
Q105803210,Q75961237,sibling_any,horizontal_edges_all_sources,Owain ap Meurig ap Llywelyn of Bodeon,John ap Meurig,1,gen_from_Q4934,NA,NA,NA,1,NA
Q105803219,Q110067802,sibling_any,horizontal_edges_all_sources,Gwenhwyfar ferch Meurig Llwyd ap Meurig Fychan an Ynyr Fychan,Nest ferch Meurig Llwyd ap Meurig Fychan ab Ynyr Fychan,1,gen_from_Q312556,NA,NA,NA,1,NA
Q105803219,Q110067802,sibling_any,horizontal_edges_all_sources,Gwenhwyfar ferch Meurig Llwyd ap Meurig Fychan an Ynyr Fychan,Nest ferch Meurig Llwyd ap Meurig Fychan ab Ynyr Fychan,1,gen_from_Q5284,NA,NA,NA,1,NA
Q105803219,Q110067802,sibling_any,horizontal_edges_all_sources,Gwenhwyfar ferch Meurig Llwyd ap Meurig Fychan an Ynyr Fychan,Nest ferch Meurig Llwyd ap Meurig Fychan ab Ynyr Fychan,1,gen_from_Q47213,NA,NA,NA,1,NA
Q105803219,Q110067802,sibling_any,horizontal_edges_all_sources,Gwenhwyfar ferch Meurig Llwyd ap Meurig Fychan an Ynyr Fychan,Nest ferch Meurig Llwyd ap Meurig Fychan ab Ynyr Fychan,1,gen_from_Q92759,NA,NA,NA,1,NA
Q105803219,Q110067802,sibling_any,horizontal_edges_all_sources,Gwenhwyfar ferch Meurig Llwyd ap Meurig Fychan an Ynyr Fychan,Nest ferch Meurig Llwyd ap Meurig Fychan ab Ynyr Fychan,1,gen_from_Q36215,NA,NA,NA,1,NA
Q105803219,Q110067802,sibling_any,horizontal_edges_all_sources,Gwenhwyfar ferch Meurig Llwyd ap Meurig Fychan an Ynyr Fychan,Nest ferch Meurig Llwyd ap Meurig Fychan ab Ynyr Fychan,1,gen_from_Q741784,19,NA,NA,1,NA
Q105803219,Q110067802,sibling_any,horizontal_edges_all_sources,Gwenhwyfar ferch Meurig Llwyd ap Meurig Fychan an Ynyr Fychan,Nest ferch Meurig Llwyd ap Meurig Fychan ab Ynyr Fychan,1,gen_from_Q736477,19,NA,NA,1,NA
Q105803219,Q110067802,sibling_any,horizontal_edges_all_sources,Gwenhwyfar ferch Meurig Llwyd ap Meurig Fychan an Ynyr Fychan,Nest ferch Meurig Llwyd ap Meurig Fychan ab Ynyr Fychan,1,gen_from_Q289571,19,NA,NA,1,NA
Q105803219,Q110067802,sibling_any,horizontal_edges_all_sources,Gwenhwyfar ferch Meurig Llwyd ap Meurig Fychan an Ynyr Fychan,Nest ferch Meurig Llwyd ap Meurig Fychan ab Ynyr Fychan,1,gen_from_Q4934,NA,NA,NA,1,NA
Q105803219,Q110414097,sibling_any,horizontal_edges_all_sources,Gwenhwyfar ferch Meurig Llwyd ap Meurig Fychan an Ynyr Fychan,Hywel Selyf ap Meurig Llwyd ap Meurig Fychan ab Ynyr Fuchan of Nannau,1,gen_from_Q312556,NA,NA,NA,1,NA
Q105803219,Q110414097,sibling_any,horizontal_edges_all_sources,Gwenhwyfar ferch Meurig Llwyd ap Meurig Fychan an Ynyr Fychan,Hywel Selyf ap Meurig Llwyd ap Meurig Fychan ab Ynyr Fuchan of Nannau,1,gen_from_Q5284,NA,NA,NA,1,NA
Q105803219,Q110414097,sibling_any,horizontal_edges_all_sources,Gwenhwyfar ferch Meurig Llwyd ap Meurig Fychan an Ynyr Fychan,Hywel Selyf ap Meurig Llwyd ap Meurig Fychan ab Ynyr Fuchan of Nannau,1,gen_from_Q47213,NA,NA,NA,1,NA
Q105803219,Q110414097,sibling_any,horizontal_edges_all_sources,Gwenhwyfar ferch Meurig Llwyd ap Meurig Fychan an Ynyr Fychan,Hywel Selyf ap Meurig Llwyd ap Meurig Fychan ab Ynyr Fuchan of Nannau,1,gen_from_Q92759,NA,NA,NA,1,NA
Q105803219,Q110414097,sibling_any,horizontal_edges_all_sources,Gwenhwyfar ferch Meurig Llwyd ap Meurig Fychan an Ynyr Fychan,Hywel Selyf ap Meurig Llwyd ap Meurig Fychan ab Ynyr Fuchan of Nannau,1,gen_from_Q36215,NA,NA,NA,1,NA
Q105803219,Q110414097,sibling_any,horizontal_edges_all_sources,Gwenhwyfar ferch Meurig Llwyd ap Meurig Fychan an Ynyr Fychan,Hywel Selyf ap Meurig Llwyd ap Meurig Fychan ab Ynyr Fuchan of Nannau,1,gen_from_Q741784,19,NA,NA,1,NA
Q105803219,Q110414097,sibling_any,horizontal_edges_all_sources,Gwenhwyfar ferch Meurig Llwyd ap Meurig Fychan an Ynyr Fychan,Hywel Selyf ap Meurig Llwyd ap Meurig Fychan ab Ynyr Fuchan of Nannau,1,gen_from_Q736477,19,NA,NA,1,NA
Q105803219,Q110414097,sibling_any,horizontal_edges_all_sources,Gwenhwyfar ferch Meurig Llwyd ap Meurig Fychan an Ynyr Fychan,Hywel Selyf ap Meurig Llwyd ap Meurig Fychan ab Ynyr Fuchan of Nannau,1,gen_from_Q289571,19,NA,NA,1,NA
Q105803219,Q110414097,sibling_any,horizontal_edges_all_sources,Gwenhwyfar ferch Meurig Llwyd ap Meurig Fychan an Ynyr Fychan,Hywel Selyf ap Meurig Llwyd ap Meurig Fychan ab Ynyr Fuchan of Nannau,1,gen_from_Q4934,NA,NA,NA,1,NA
Q105803219,Q110582273,sibling_any,horizontal_edges_all_sources,Gwenhwyfar ferch Meurig Llwyd ap Meurig Fychan an Ynyr Fychan,Tudo ferch Meurig Llwyd ap Meurig Fychan ab Ynyr Fychan of Nannau,1,gen_from_Q312556,NA,NA,NA,1,NA
Q105803219,Q110582273,sibling_any,horizontal_edges_all_sources,Gwenhwyfar ferch Meurig Llwyd ap Meurig Fychan an Ynyr Fychan,Tudo ferch Meurig Llwyd ap Meurig Fychan ab Ynyr Fychan of Nannau,1,gen_from_Q5284,NA,NA,NA,1,NA
Q105803219,Q110582273,sibling_any,horizontal_edges_all_sources,Gwenhwyfar ferch Meurig Llwyd ap Meurig Fychan an Ynyr Fychan,Tudo ferch Meurig Llwyd ap Meurig Fychan ab Ynyr Fychan of Nannau,1,gen_from_Q47213,NA,NA,NA,1,NA
Q105803219,Q110582273,sibling_any,horizontal_edges_all_sources,Gwenhwyfar ferch Meurig Llwyd ap Meurig Fychan an Ynyr Fychan,Tudo ferch Meurig Llwyd ap Meurig Fychan ab Ynyr Fychan of Nannau,1,gen_from_Q92759,NA,NA,NA,1,NA
Q105803219,Q110582273,sibling_any,horizontal_edges_all_sources,Gwenhwyfar ferch Meurig Llwyd ap Meurig Fychan an Ynyr Fychan,Tudo ferch Meurig Llwyd ap Meurig Fychan ab Ynyr Fychan of Nannau,1,gen_from_Q36215,NA,NA,NA,1,NA
Q105803219,Q110582273,sibling_any,horizontal_edges_all_sources,Gwenhwyfar ferch Meurig Llwyd ap Meurig Fychan an Ynyr Fychan,Tudo ferch Meurig Llwyd ap Meurig Fychan ab Ynyr Fychan of Nannau,1,gen_from_Q741784,19,NA,NA,1,NA
Q105803219,Q110582273,sibling_any,horizontal_edges_all_sources,Gwenhwyfar ferch Meurig Llwyd ap Meurig Fychan an Ynyr Fychan,Tudo ferch Meurig Llwyd ap Meurig Fychan ab Ynyr Fychan of Nannau,1,gen_from_Q736477,19,NA,NA,1,NA
Q105803219,Q110582273,sibling_any,horizontal_edges_all_sources,Gwenhwyfar ferch Meurig Llwyd ap Meurig Fychan an Ynyr Fychan,Tudo ferch Meurig Llwyd ap Meurig Fychan ab Ynyr Fychan of Nannau,1,gen_from_Q289571,19,NA,NA,1,NA
Q105803219,Q110582273,sibling_any,horizontal_edges_all_sources,Gwenhwyfar ferch Meurig Llwyd ap Meurig Fychan an Ynyr Fychan,Tudo ferch Meurig Llwyd ap Meurig Fychan ab Ynyr Fychan of Nannau,1,gen_from_Q4934,NA,NA,NA,1,NA
Q105803219,Q76214389,sibling_any,horizontal_edges_all_sources,Gwenhwyfar ferch Meurig Llwyd ap Meurig Fychan an Ynyr Fychan,Gruffudd Derwas ap Meurig,1,gen_from_Q312556,NA,NA,NA,1,NA
Q105803219,Q76214389,sibling_any,horizontal_edges_all_sources,Gwenhwyfar ferch Meurig Llwyd ap Meurig Fychan an Ynyr Fychan,Gruffudd Derwas ap Meurig,1,gen_from_Q5284,NA,NA,NA,1,NA
Q105803219,Q76214389,sibling_any,horizontal_edges_all_sources,Gwenhwyfar ferch Meurig Llwyd ap Meurig Fychan an Ynyr Fychan,Gruffudd Derwas ap Meurig,1,gen_from_Q47213,NA,NA,NA,1,NA
Q105803219,Q76214389,sibling_any,horizontal_edges_all_sources,Gwenhwyfar ferch Meurig Llwyd ap Meurig Fychan an Ynyr Fychan,Gruffudd Derwas ap Meurig,1,gen_from_Q92759,NA,NA,NA,1,NA
Q105803219,Q76214389,sibling_any,horizontal_edges_all_sources,Gwenhwyfar ferch Meurig Llwyd ap Meurig Fychan an Ynyr Fychan,Gruffudd Derwas ap Meurig,1,gen_from_Q36215,NA,NA,NA,1,NA
Q105803219,Q76214389,sibling_any,horizontal_edges_all_sources,Gwenhwyfar ferch Meurig Llwyd ap Meurig Fychan an Ynyr Fychan,Gruffudd Derwas ap Meurig,1,gen_from_Q741784,19,NA,NA,1,NA
Q105803219,Q76214389,sibling_any,horizontal_edges_all_sources,Gwenhwyfar ferch Meurig Llwyd ap Meurig Fychan an Ynyr Fychan,Gruffudd Derwas ap Meurig,1,gen_from_Q736477,19,NA,NA,1,NA
Q105803219,Q76214389,sibling_any,horizontal_edges_all_sources,Gwenhwyfar ferch Meurig Llwyd ap Meurig Fychan an Ynyr Fychan,Gruffudd Derwas ap Meurig,1,gen_from_Q289571,19,NA,NA,1,NA
Q105803219,Q76214389,sibling_any,horizontal_edges_all_sources,Gwenhwyfar ferch Meurig Llwyd ap Meurig Fychan an Ynyr Fychan,Gruffudd Derwas ap Meurig,1,gen_from_Q4934,NA,NA,NA,1,NA
